id,room,start date,end date,request id
8583,L62,1/15/16,1/24/16,4137
8584,L44,2/23/16,2/27/16,4138
8585,N108,2/26/16,3/1/16,4139
8586,N129,2/26/16,3/1/16,4139
8587,N130,2/26/16,3/1/16,4139
8588,X47,3/5/16,3/8/16,4140
8589,N178,2/20/16,2/23/16,4141
8590,N179,2/20/16,2/23/16,4141
8591,N180,2/20/16,2/23/16,4141
8592,N181,2/20/16,2/23/16,4141
8593,N182,2/20/16,2/23/16,4141
8594,N183,2/20/16,2/23/16,4141
8595,N184,2/20/16,2/23/16,4141
8596,S87,2/21/16,2/24/16,4142
8597,S88,2/21/16,2/24/16,4142
8598,S89,2/21/16,2/24/16,4142
8599,S103,2/21/16,2/24/16,4142
8600,S104,2/21/16,2/24/16,4142
8601,N159,3/23/16,3/26/16,4143
8602,N160,3/23/16,3/26/16,4143
8603,D31,3/13/16,3/22/16,4144
8604,D32,3/13/16,3/22/16,4144
8605,D33,3/13/16,3/22/16,4144
8606,X40,3/3/16,3/6/16,4145
8607,X41,3/3/16,3/6/16,4145
8608,L65,1/13/16,1/14/16,4146
8609,S140,2/11/16,2/16/16,4147
8610,S141,2/11/16,2/16/16,4147
8611,S142,2/11/16,2/16/16,4147
8612,X75,3/10/16,3/16/16,4148
8613,X76,3/10/16,3/16/16,4148
8614,X77,3/10/16,3/16/16,4148
8615,N109,2/25/16,3/1/16,4149
8616,N110,2/25/16,3/1/16,4149
8617,N111,2/25/16,3/1/16,4149
8618,X60,3/18/16,3/25/16,4150
8619,X61,3/18/16,3/25/16,4150
8620,D51,1/8/16,1/13/16,4151
8621,N141,3/30/16,3/31/16,4152
8622,N142,3/30/16,3/31/16,4152
8623,N143,3/30/16,3/31/16,4152
8624,N144,3/30/16,3/31/16,4152
8625,N145,3/30/16,3/31/16,4152
8626,N146,3/30/16,3/31/16,4152
8627,N147,3/30/16,3/31/16,4152
8628,L35,1/3/16,1/7/16,4154
8629,D74,1/30/16,2/2/16,4155
8630,D75,1/30/16,2/2/16,4155
8631,L60,3/6/16,3/9/16,4156
8632,L21,1/21/16,1/23/16,4157
8633,N112,2/21/16,2/29/16,4158
8634,N113,2/21/16,2/29/16,4158
8635,D14,3/10/16,3/14/16,4159
8636,X48,3/28/16,3/30/16,4160
8637,D76,1/30/16,2/4/16,4161
8638,N150,3/7/16,3/11/16,4162
8639,N151,3/7/16,3/11/16,4162
8640,N152,3/7/16,3/11/16,4162
8641,N153,3/7/16,3/11/16,4162
8642,N154,3/7/16,3/11/16,4162
8643,N155,3/7/16,3/11/16,4162
8644,N156,3/7/16,3/11/16,4162
8645,D68,3/20/16,3/28/16,4163
8646,X35,1/3/16,1/6/16,4164
8647,X36,1/3/16,1/6/16,4164
8648,S57,2/3/16,2/4/16,4165
8649,S58,2/3/16,2/4/16,4165
8650,X53,1/6/16,1/8/16,4166
8651,S110,3/5/16,3/8/16,4167
8652,S111,3/5/16,3/8/16,4167
8653,X33,1/21/16,1/22/16,4168
8654,X35,1/21/16,1/22/16,4168
8655,X36,1/7/16,1/10/16,4169
8656,X62,3/21/16,3/24/16,4170
8657,D34,3/15/16,3/20/16,4171
8658,D35,3/15/16,3/20/16,4171
8659,S112,3/5/16,3/11/16,4172
8660,S113,3/5/16,3/11/16,4172
8661,S114,3/5/16,3/11/16,4172
8662,N161,3/17/16,3/24/16,4173
8663,N162,3/17/16,3/24/16,4173
8664,N163,3/17/16,3/24/16,4173
8665,N164,3/17/16,3/24/16,4173
8666,N90,2/13/16,2/19/16,4174
8667,N91,2/13/16,2/19/16,4174
8668,N92,2/13/16,2/19/16,4174
8669,N93,2/13/16,2/19/16,4174
8670,N94,2/13/16,2/19/16,4174
8671,S69,1/14/16,1/20/16,4175
8672,S70,1/14/16,1/20/16,4175
8673,S71,1/14/16,1/20/16,4175
8674,S72,1/14/16,1/20/16,4175
8675,S73,1/14/16,1/20/16,4175
8676,X57,2/12/16,2/18/16,4176
8677,X58,2/12/16,2/18/16,4176
8678,N145,3/24/16,3/30/16,4177
8679,L61,3/5/16,3/9/16,4178
8680,N53,3/11/16,3/16/16,4179
8681,N54,3/11/16,3/16/16,4179
8682,N55,3/11/16,3/16/16,4179
8683,X48,3/7/16,3/15/16,4180
8684,D30,1/16/16,1/18/16,4181
8685,D34,1/16/16,1/18/16,4181
8686,L45,2/25/16,2/27/16,4182
8687,X49,2/13/16,2/15/16,4183
8688,X52,2/13/16,2/15/16,4183
8689,D36,3/14/16,3/17/16,4184
8690,L41,2/16/16,2/22/16,4185
8691,L42,3/29/16,3/30/16,4186
8692,X63,3/18/16,3/21/16,4187
8693,D54,3/29/16,4/1/16,4188
8694,D55,3/29/16,4/1/16,4188
8695,D56,3/29/16,4/1/16,4188
8696,D45,2/8/16,2/11/16,4189
8697,L51,3/10/16,3/15/16,4190
8698,L53,3/10/16,3/15/16,4190
8699,N81,1/23/16,1/25/16,4191
8700,S105,2/20/16,2/24/16,4192
8701,S106,2/20/16,2/24/16,4192
8702,S109,2/20/16,2/24/16,4192
8703,S114,2/20/16,2/24/16,4192
8704,D67,2/16/16,3/2/16,4193
8705,D68,2/16/16,3/2/16,4193
8706,X63,3/21/16,3/25/16,4194
8707,N157,3/6/16,3/18/16,4195
8708,N158,3/6/16,3/18/16,4195
8709,N159,3/6/16,3/18/16,4195
8710,N160,3/6/16,3/18/16,4195
8711,X60,1/11/16,1/15/16,4196
8712,X61,1/11/16,1/15/16,4196
8713,X62,1/11/16,1/15/16,4196
8714,X13,3/5/16,3/7/16,4197
8715,X64,3/20/16,3/26/16,4198
8716,L46,2/22/16,2/26/16,4199
8717,S102,2/13/16,2/15/16,4200
8718,S143,2/13/16,2/15/16,4200
8719,S144,2/13/16,2/15/16,4200
8720,S47,2/26/16,2/29/16,4201
8721,S48,2/26/16,2/29/16,4201
8722,N114,2/20/16,2/26/16,4202
8723,N115,2/20/16,2/26/16,4202
8724,S106,2/25/16,2/29/16,4204
8725,S107,2/25/16,2/29/16,4204
8726,D69,2/16/16,3/1/16,4205
8727,D57,3/22/16,4/2/16,4206
8728,D58,3/22/16,4/2/16,4206
8729,X43,2/5/16,2/7/16,4208
8730,X42,3/13/16,3/23/16,4209
8731,X43,3/13/16,3/23/16,4209
8732,L0,2/10/16,2/13/16,4212
8733,S115,3/6/16,3/8/16,4213
8734,N115,3/29/16,4/1/16,4214
8735,N116,3/29/16,4/1/16,4214
8736,N117,3/29/16,4/1/16,4214
8737,X63,1/8/16,1/13/16,4215
8738,X64,3/18/16,3/19/16,4216
8739,X52,2/22/16,3/2/16,4217
8740,X65,3/22/16,3/25/16,4218
8741,X66,3/22/16,3/25/16,4218
8742,X25,2/21/16,2/22/16,4219
8743,N185,2/19/16,2/23/16,4221
8744,N186,2/19/16,2/23/16,4221
8745,N187,2/19/16,2/23/16,4221
8746,N188,2/19/16,2/23/16,4221
8747,N189,2/19/16,2/23/16,4221
8748,N77,1/9/16,1/11/16,4222
8749,D47,3/19/16,3/22/16,4223
8750,X57,1/26/16,1/28/16,4224
8751,N160,2/15/16,2/17/16,4225
8752,L50,3/19/16,3/24/16,4226
8753,X67,3/18/16,3/29/16,4227
8754,D53,2/17/16,2/21/16,4229
8755,L51,3/16/16,3/24/16,4230
8756,L39,1/31/16,2/4/16,4231
8757,D32,2/14/16,2/15/16,4232
8758,D35,2/14/16,2/15/16,4232
8759,D50,2/14/16,2/15/16,4232
8760,N141,1/11/16,1/17/16,4234
8761,N142,1/11/16,1/17/16,4234
8762,N143,1/11/16,1/17/16,4234
8763,S121,1/27/16,1/30/16,4235
8764,S122,1/27/16,1/30/16,4235
8765,S123,1/27/16,1/30/16,4235
8766,D52,1/4/16,1/7/16,4236
8767,D53,1/4/16,1/7/16,4236
8768,D54,1/4/16,1/7/16,4236
8769,N124,2/1/16,2/8/16,4237
8770,N125,2/1/16,2/8/16,4237
8771,L42,2/16/16,2/19/16,4238
8772,D56,1/23/16,2/4/16,4239
8773,S113,1/19/16,1/27/16,4240
8774,S114,1/19/16,1/27/16,4240
8775,S115,1/19/16,1/27/16,4240
8776,S116,1/19/16,1/27/16,4240
8777,S117,1/19/16,1/27/16,4240
8778,L11,1/1/16,1/2/16,4241
8779,X49,3/3/16,3/17/16,4242
8780,L52,3/22/16,3/25/16,4243
8781,X44,3/13/16,3/17/16,4244
8782,X45,3/13/16,3/17/16,4244
8783,X47,3/13/16,3/17/16,4244
8784,L63,1/9/16,1/31/16,4245
8785,X59,2/10/16,2/14/16,4246
8786,N101,1/19/16,1/22/16,4247
8787,D46,2/5/16,2/10/16,4248
8788,X62,1/25/16,2/1/16,4249
8789,N132,1/24/16,1/29/16,4250
8790,N133,1/24/16,1/29/16,4250
8791,N134,1/24/16,1/29/16,4250
8792,N135,1/24/16,1/29/16,4250
8793,N136,1/24/16,1/29/16,4250
8794,N137,1/24/16,1/29/16,4250
8795,N138,1/24/16,1/29/16,4250
8796,N139,1/24/16,1/29/16,4250
8797,L53,3/23/16,3/26/16,4251
8798,L54,3/23/16,3/26/16,4251
8799,N118,3/26/16,4/3/16,4252
8800,N119,3/26/16,4/3/16,4252
8801,N120,3/26/16,4/3/16,4252
8802,S114,2/26/16,3/3/16,4253
8803,S115,2/26/16,3/3/16,4253
8804,S123,2/26/16,3/3/16,4253
8805,S124,2/26/16,3/3/16,4253
8806,S130,1/6/16,1/10/16,4254
8807,S131,1/6/16,1/10/16,4254
8808,S132,1/6/16,1/10/16,4254
8809,S137,1/6/16,1/10/16,4254
8810,D28,1/9/16,1/12/16,4255
8811,D29,1/9/16,1/12/16,4255
8812,D41,2/10/16,2/14/16,4256
8813,N95,2/17/16,2/24/16,4257
8814,N96,2/17/16,2/24/16,4257
8815,N97,2/17/16,2/24/16,4257
8816,N98,2/17/16,2/24/16,4257
8817,D57,1/22/16,1/27/16,4258
8818,S124,1/5/16,1/6/16,4259
8819,S125,1/5/16,1/6/16,4259
8820,S126,1/5/16,1/6/16,4259
8821,N165,3/21/16,3/24/16,4260
8822,N166,3/21/16,3/24/16,4260
8823,N167,3/21/16,3/24/16,4260
8824,N168,3/21/16,3/24/16,4260
8825,N169,3/21/16,3/24/16,4260
8826,N170,3/21/16,3/24/16,4260
8827,S124,3/13/16,3/20/16,4261
8828,S125,3/13/16,3/20/16,4261
8829,L27,2/12/16,2/16/16,4262
8830,L30,2/12/16,2/16/16,4262
8831,L36,3/26/16,4/2/16,4263
8832,L37,3/26/16,4/2/16,4263
8833,X52,1/6/16,1/10/16,4264
8834,S40,3/12/16,3/14/16,4265
8835,S41,3/12/16,3/14/16,4265
8836,S116,3/6/16,3/11/16,4266
8837,S117,3/6/16,3/11/16,4266
8838,S118,3/6/16,3/11/16,4266
8839,S119,3/6/16,3/11/16,4266
8840,L55,3/22/16,3/28/16,4268
8841,S108,2/25/16,2/29/16,4269
8842,S109,2/25/16,2/29/16,4269
8843,X68,3/20/16,3/24/16,4270
8844,L29,3/9/16,3/13/16,4271
8845,X75,1/13/16,1/21/16,4272
8846,D37,3/14/16,3/17/16,4273
8847,D38,3/14/16,3/17/16,4273
8848,D39,3/14/16,3/17/16,4273
8849,N173,3/13/16,3/18/16,4274
8850,N174,3/13/16,3/18/16,4274
8851,N175,3/13/16,3/18/16,4274
8852,N176,3/13/16,3/18/16,4274
8853,N177,3/13/16,3/18/16,4274
8854,X50,3/7/16,3/13/16,4275
8855,X51,3/7/16,3/13/16,4275
8856,D50,2/29/16,3/2/16,4276
8857,D30,1/7/16,1/12/16,4277
8858,D33,1/7/16,1/12/16,4277
8859,S120,3/1/16,3/10/16,4278
8860,S121,3/1/16,3/10/16,4278
8861,S122,3/1/16,3/10/16,4278
8862,S125,3/1/16,3/4/16,4279
8863,D42,1/16/16,1/23/16,4280
8864,S166,3/20/16,3/25/16,4281
8865,S167,3/20/16,3/25/16,4281
8866,X21,2/24/16,2/25/16,4282
8867,X26,2/24/16,2/25/16,4282
8868,X27,2/24/16,2/25/16,4282
8869,D0,3/29/16,3/31/16,4283
8870,D31,3/12/16,3/15/16,4284
8871,X74,1/23/16,1/28/16,4285
8872,X75,1/23/16,1/28/16,4285
8873,D39,3/3/16,3/6/16,4286
8874,S77,2/23/16,2/25/16,4287
8875,S78,2/23/16,2/25/16,4287
8876,S86,2/23/16,2/25/16,4287
8877,X65,3/1/16,3/3/16,4288
8878,X66,3/1/16,3/3/16,4288
8879,L38,3/27/16,4/1/16,4289
8880,X18,3/11/16,3/13/16,4290
8881,S72,1/4/16,1/10/16,4291
8882,D68,1/5/16,1/6/16,4292
8883,L36,1/4/16,1/8/16,4293
8884,N178,3/16/16,3/21/16,4294
8885,N183,3/16/16,3/21/16,4294
8886,N184,3/16/16,3/21/16,4294
8887,N36,1/1/16,1/4/16,4295
8888,L18,3/3/16,3/6/16,4296
8889,L19,3/3/16,3/6/16,4296
8890,L62,3/6/16,3/12/16,4297
8891,S126,3/13/16,3/18/16,4298
8892,S127,3/13/16,3/18/16,4298
8893,S128,3/13/16,3/18/16,4298
8894,S129,3/13/16,3/18/16,4298
8895,S118,1/19/16,1/27/16,4299
8896,S119,1/19/16,1/27/16,4299
8897,S120,1/19/16,1/27/16,4299
8898,S121,1/19/16,1/27/16,4299
8899,S122,1/19/16,1/27/16,4299
8900,N10,2/11/16,2/12/16,4300
8901,N11,2/11/16,2/12/16,4300
8902,N12,2/11/16,2/12/16,4300
8903,N13,2/11/16,2/12/16,4300
8904,X76,1/21/16,1/25/16,4301
8905,D43,1/14/16,1/21/16,4302
8906,L26,2/22/16,2/24/16,4303
8907,L64,3/8/16,3/9/16,4304
8908,X61,1/7/16,1/12/16,4305
8909,L52,2/4/16,2/11/16,4306
8910,X39,2/23/16,2/24/16,4307
8911,X71,3/24/16,3/29/16,4308
8912,X72,3/24/16,3/29/16,4308
8913,N78,1/8/16,1/12/16,4309
8914,N79,1/8/16,1/12/16,4309
8915,N80,1/8/16,1/12/16,4309
8916,N93,1/8/16,1/12/16,4309
8917,L17,3/14/16,3/16/16,4310
8918,X64,1/12/16,1/17/16,4311
8919,X65,1/12/16,1/17/16,4311
8920,N185,3/13/16,3/17/16,4312
8921,N186,3/13/16,3/17/16,4312
8922,N187,3/13/16,3/17/16,4312
8923,L34,2/29/16,3/1/16,4313
8924,N82,1/22/16,1/27/16,4314
8925,N208,3/27/16,3/31/16,4315
8926,N209,3/27/16,3/31/16,4315
8927,N121,3/30/16,4/6/16,4316
8928,N122,3/30/16,4/6/16,4316
8929,N123,3/30/16,4/6/16,4316
8930,N124,3/30/16,4/6/16,4316
8931,N125,3/30/16,4/6/16,4316
8932,D41,3/28/16,3/31/16,4317
8933,X52,3/4/16,3/8/16,4318
8934,S73,2/11/16,2/20/16,4320
8935,S74,2/11/16,2/20/16,4320
8936,S75,2/11/16,2/20/16,4320
8937,X23,3/11/16,3/13/16,4321
8938,X24,3/11/16,3/13/16,4321
8939,L27,3/12/16,3/16/16,4322
8940,L32,3/12/16,3/16/16,4322
8941,S124,2/1/16,2/8/16,4324
8942,S125,2/1/16,2/8/16,4324
8943,D55,3/7/16,3/13/16,4325
8944,L21,2/3/16,2/6/16,4326
8945,X67,2/27/16,3/5/16,4327
8946,X68,2/27/16,3/5/16,4327
8947,L48,1/5/16,1/19/16,4328
8948,N161,3/5/16,3/11/16,4329
8949,N162,3/5/16,3/11/16,4329
8950,N163,3/5/16,3/11/16,4329
8951,N164,3/5/16,3/11/16,4329
8952,N165,3/5/16,3/11/16,4329
8953,D58,1/19/16,1/26/16,4330
8954,D55,1/1/16,1/8/16,4331
8955,D56,1/1/16,1/8/16,4331
8956,D54,2/14/16,2/20/16,4332
8957,D55,2/14/16,2/20/16,4332
8958,N116,2/21/16,3/2/16,4333
8959,N117,2/21/16,3/2/16,4333
8960,N118,2/21/16,3/2/16,4333
8961,N171,3/22/16,3/24/16,4334
8962,N172,3/22/16,3/24/16,4334
8963,N173,3/22/16,3/24/16,4334
8964,N174,3/22/16,3/24/16,4334
8965,S93,2/21/16,2/25/16,4335
8966,S94,2/21/16,2/25/16,4335
8967,S95,2/21/16,2/25/16,4335
8968,S96,2/21/16,2/25/16,4335
8969,S97,2/21/16,2/25/16,4335
8970,X69,3/1/16,3/4/16,4336
8971,L14,2/1/16,2/4/16,4337
8972,N170,2/4/16,2/5/16,4338
8973,N171,2/4/16,2/5/16,4338
8974,S83,2/1/16,2/4/16,4340
8975,S84,2/1/16,2/4/16,4340
8976,D15,3/15/16,3/16/16,4341
8977,D18,3/15/16,3/16/16,4341
8978,D73,3/8/16,3/10/16,4342
8979,D74,3/8/16,3/10/16,4342
8980,L56,1/16/16,1/18/16,4343
8981,X77,1/21/16,1/27/16,4344
8982,X78,1/21/16,1/27/16,4344
8983,D52,2/6/16,2/8/16,4345
8984,D57,2/6/16,2/8/16,4345
8985,D70,2/22/16,2/29/16,4346
8986,D71,2/22/16,2/29/16,4346
8987,S168,3/15/16,3/29/16,4347
8988,S169,3/15/16,3/29/16,4347
8989,L43,2/17/16,2/21/16,4349
8990,D69,3/22/16,3/25/16,4351
8991,D70,3/22/16,3/25/16,4351
8992,D71,3/22/16,3/25/16,4351
8993,N94,1/10/16,1/12/16,4352
8994,N95,1/10/16,1/12/16,4352
8995,N96,1/10/16,1/12/16,4352
8996,N114,1/10/16,1/12/16,4352
8997,X11,1/1/16,1/3/16,4353
8998,X12,1/1/16,1/3/16,4353
8999,X62,1/6/16,1/11/16,4355
9000,X64,1/6/16,1/11/16,4355
9001,L63,3/4/16,3/9/16,4356
9002,D44,1/19/16,1/21/16,4357
9003,D45,1/19/16,1/21/16,4357
9004,D72,2/24/16,2/27/16,4358
9005,D38,3/17/16,3/22/16,4359
9006,S85,3/26/16,4/2/16,4360
9007,S86,3/26/16,4/2/16,4360
9008,S87,3/26/16,4/2/16,4360
9009,X38,2/21/16,2/25/16,4361
9010,L53,2/4/16,2/13/16,4362
9011,D40,3/3/16,3/4/16,4363
9012,D45,3/3/16,3/4/16,4363
9013,D46,3/3/16,3/4/16,4363
9014,D50,3/19/16,3/21/16,4364
9015,L70,3/17/16,3/20/16,4365
9016,N140,1/26/16,1/29/16,4366
9017,N141,1/26/16,1/29/16,4366
9018,L37,1/3/16,1/5/16,4367
9019,S96,2/16/16,2/17/16,4368
9020,S97,2/16/16,2/17/16,4368
9021,S113,2/16/16,2/17/16,4368
9022,S114,2/16/16,2/17/16,4368
9023,D60,1/24/16,1/31/16,4369
9024,N119,2/22/16,3/3/16,4370
9025,N120,2/22/16,3/3/16,4370
9026,N121,2/22/16,3/3/16,4370
9027,N122,2/22/16,3/3/16,4370
9028,N123,2/22/16,3/3/16,4370
9029,L49,1/11/16,1/14/16,4371
9030,L50,1/11/16,1/14/16,4371
9031,S101,3/28/16,3/30/16,4372
9032,S104,3/28/16,3/30/16,4372
9033,S105,3/28/16,3/30/16,4372
9034,S180,1/8/16,1/11/16,4373
9035,S181,1/8/16,1/11/16,4373
9036,S182,1/8/16,1/11/16,4373
9037,S183,1/8/16,1/11/16,4373
9038,S184,1/8/16,1/11/16,4373
9039,D56,3/7/16,3/13/16,4374
9040,N175,3/21/16,3/24/16,4375
9041,N83,1/22/16,2/1/16,4376
9042,N84,1/22/16,2/1/16,4376
9043,N85,1/22/16,2/1/16,4376
9044,S14,2/9/16,2/10/16,4377
9045,S15,2/9/16,2/10/16,4377
9046,S16,2/9/16,2/10/16,4377
9047,S17,2/9/16,2/10/16,4377
9048,D52,1/9/16,1/17/16,4378
9049,N142,2/1/16,2/11/16,4379
9050,N143,2/1/16,2/11/16,4379
9051,N144,2/1/16,2/11/16,4379
9052,N145,2/1/16,2/11/16,4379
9053,S32,2/10/16,2/12/16,4380
9054,S33,2/10/16,2/12/16,4380
9055,S34,2/10/16,2/12/16,4380
9056,L37,2/27/16,3/1/16,4381
9057,X53,2/23/16,3/1/16,4382
9058,S84,2/19/16,2/22/16,4383
9059,S85,2/19/16,2/22/16,4383
9060,S86,2/19/16,2/22/16,4383
9061,L42,1/27/16,1/30/16,4384
9062,S75,1/2/16,1/4/16,4386
9063,S76,1/2/16,1/4/16,4386
9064,L64,1/23/16,1/25/16,4387
9065,D77,1/30/16,2/4/16,4388
9066,D78,1/30/16,2/4/16,4388
9067,L47,2/11/16,2/29/16,4389
9068,L48,2/11/16,2/29/16,4389
9069,X24,3/13/16,3/16/16,4390
9070,L23,3/18/16,3/20/16,4391
9071,L24,3/18/16,3/20/16,4391
9072,N129,3/3/16,3/6/16,4392
9073,X17,2/10/16,2/12/16,4393
9074,D35,1/8/16,1/12/16,4394
9075,N166,3/6/16,3/11/16,4395
9076,N167,3/6/16,3/11/16,4395
9077,N142,1/24/16,1/30/16,4396
9078,N143,1/24/16,1/30/16,4396
9079,S76,1/18/16,1/19/16,4397
9080,S77,1/18/16,1/19/16,4397
9081,D73,2/19/16,2/26/16,4398
9082,D74,2/19/16,2/26/16,4398
9083,X63,1/13/16,1/18/16,4399
9084,X72,1/13/16,1/18/16,4399
9085,X73,1/13/16,1/18/16,4399
9086,N86,1/19/16,1/27/16,4400
9087,N87,1/19/16,1/27/16,4400
9088,N88,1/19/16,1/27/16,4400
9089,N89,1/19/16,1/27/16,4400
9090,N90,1/19/16,1/27/16,4400
9091,N91,1/19/16,1/27/16,4400
9092,N92,1/19/16,1/27/16,4400
9093,N93,1/19/16,1/27/16,4400
9094,S143,2/15/16,2/16/16,4401
9095,S144,2/15/16,2/16/16,4401
9096,S145,2/15/16,2/16/16,4401
9097,S146,2/15/16,2/16/16,4401
9098,S147,2/15/16,2/16/16,4401
9099,N168,3/3/16,3/13/16,4402
9100,N169,3/3/16,3/13/16,4402
9101,N170,3/3/16,3/13/16,4402
9102,N171,3/3/16,3/13/16,4402
9103,X55,1/15/16,1/20/16,4403
9104,N56,1/18/16,1/20/16,4404
9105,N57,1/18/16,1/20/16,4404
9106,N58,1/18/16,1/20/16,4404
9107,N67,1/18/16,1/20/16,4404
9108,N79,1/18/16,1/20/16,4404
9109,N80,1/18/16,1/20/16,4404
9110,S137,2/28/16,3/1/16,4405
9111,S138,2/28/16,3/1/16,4405
9112,S139,2/28/16,3/1/16,4405
9113,S140,2/28/16,3/1/16,4405
9114,S88,3/28/16,4/1/16,4406
9115,S89,3/28/16,4/1/16,4406
9116,S90,3/28/16,4/1/16,4406
9117,S91,3/28/16,4/1/16,4406
9118,S162,1/9/16,1/14/16,4407
9119,S163,1/9/16,1/14/16,4407
9120,S164,1/9/16,1/14/16,4407
9121,S165,1/9/16,1/14/16,4407
9122,L54,1/30/16,2/10/16,4408
9123,L55,1/30/16,2/10/16,4408
9124,N68,2/18/16,2/20/16,4409
9125,N76,2/18/16,2/20/16,4409
9126,N77,2/18/16,2/20/16,4409
9127,N83,2/18/16,2/20/16,4409
9128,N84,2/18/16,2/20/16,4409
9129,N94,1/21/16,1/26/16,4410
9130,N95,1/21/16,1/26/16,4410
9131,N96,1/21/16,1/26/16,4410
9132,D70,3/4/16,3/5/16,4411
9133,X64,2/6/16,2/13/16,4412
9134,X65,2/6/16,2/13/16,4412
9135,X66,2/6/16,2/13/16,4412
9136,S123,1/21/16,1/26/16,4413
9137,S124,1/21/16,1/26/16,4413
9138,S125,1/21/16,1/26/16,4413
9139,L63,3/15/16,3/19/16,4414
9140,L64,3/15/16,3/19/16,4414
9141,N144,1/9/16,1/16/16,4415
9142,L62,2/5/16,2/7/16,4416
9143,D59,3/30/16,4/4/16,4417
9144,D60,3/30/16,4/4/16,4417
9145,D61,3/30/16,4/4/16,4417
9146,S103,2/24/16,2/25/16,4418
9147,S104,2/24/16,2/25/16,4418
9148,S105,2/24/16,2/25/16,4418
9149,S106,2/24/16,2/25/16,4418
9150,N99,2/11/16,2/18/16,4419
9151,N100,2/11/16,2/18/16,4419
9152,N101,2/11/16,2/18/16,4419
9153,N102,2/11/16,2/18/16,4419
9154,N103,2/11/16,2/18/16,4419
9155,D75,3/8/16,3/11/16,4420
9156,D62,3/27/16,4/5/16,4421
9157,D63,3/27/16,4/5/16,4421
9158,N48,3/4/16,3/6/16,4422
9159,N49,3/4/16,3/6/16,4422
9160,N50,3/4/16,3/6/16,4422
9161,L44,2/17/16,2/22/16,4423
9162,L45,2/17/16,2/22/16,4423
9163,X48,3/16/16,3/22/16,4424
9164,L52,1/10/16,1/11/16,4425
9165,D75,2/20/16,3/1/16,4426
9166,L56,2/3/16,2/9/16,4427
9167,N172,3/7/16,3/20/16,4428
9168,X66,1/8/16,1/21/16,4429
9169,X67,1/8/16,1/21/16,4429
9170,D59,1/19/16,1/24/16,4430
9171,N146,3/24/16,3/30/16,4431
9172,N147,3/24/16,3/30/16,4431
9173,N154,3/24/16,3/30/16,4431
9174,N158,3/24/16,3/30/16,4431
9175,N161,3/24/16,3/30/16,4431
9176,N162,3/24/16,3/30/16,4431
9177,L20,2/11/16,2/14/16,4432
9178,L26,2/11/16,2/14/16,4432
9179,L63,2/5/16,2/7/16,4433
9180,L34,2/14/16,2/16/16,4434
9181,L35,2/14/16,2/16/16,4434
9182,D47,1/17/16,1/22/16,4435
9183,D48,1/17/16,1/22/16,4435
9184,D39,3/13/16,3/15/16,4436
9185,X76,1/17/16,1/23/16,4437
9186,S94,3/18/16,3/22/16,4438
9187,S95,3/18/16,3/22/16,4438
9188,S96,3/18/16,3/22/16,4438
9189,D69,1/5/16,1/11/16,4439
9190,X34,3/12/16,3/14/16,4440
9191,X39,3/12/16,3/14/16,4440
9192,S127,2/3/16,2/6/16,4441
9193,S128,2/3/16,2/6/16,4441
9194,S129,2/3/16,2/6/16,4441
9195,S130,2/3/16,2/6/16,4441
9196,D39,3/17/16,3/22/16,4442
9197,D48,3/17/16,3/22/16,4442
9198,N175,3/25/16,3/31/16,4443
9199,N183,3/25/16,3/31/16,4443
9200,S110,2/22/16,2/29/16,4444
9201,S111,2/22/16,2/29/16,4444
9202,S112,2/22/16,2/29/16,4444
9203,S113,2/22/16,2/29/16,4444
9204,L46,2/13/16,2/19/16,4445
9205,L49,2/22/16,2/26/16,4446
9206,D57,2/10/16,2/17/16,4447
9207,D65,2/10/16,2/17/16,4447
9208,L71,3/17/16,3/18/16,4448
9209,L72,3/17/16,3/18/16,4448
9210,L43,3/13/16,3/14/16,4449
9211,L47,3/13/16,3/14/16,4449
9212,D47,2/8/16,2/13/16,4450
9213,S170,3/22/16,3/29/16,4451
9214,S171,3/22/16,3/29/16,4451
9215,S43,1/6/16,1/7/16,4452
9216,S44,1/6/16,1/7/16,4452
9217,S75,1/6/16,1/7/16,4452
9218,S76,1/6/16,1/7/16,4452
9219,S77,1/6/16,1/7/16,4452
9220,X34,3/30/16,4/10/16,4453
9221,X64,1/25/16,1/28/16,4454
9222,X70,1/25/16,1/28/16,4454
9223,S145,2/13/16,2/15/16,4455
9224,S146,2/13/16,2/15/16,4455
9225,S147,2/13/16,2/15/16,4455
9226,S157,2/13/16,2/15/16,4455
9227,S158,2/13/16,2/15/16,4455
9228,S138,1/8/16,1/10/16,4456
9229,S139,1/8/16,1/10/16,4456
9230,S140,1/8/16,1/10/16,4456
9231,S143,1/8/16,1/10/16,4456
9232,L40,1/31/16,2/3/16,4457
9233,N115,1/6/16,1/12/16,4458
9234,N116,1/6/16,1/12/16,4458
9235,N117,1/6/16,1/12/16,4458
9236,N118,1/6/16,1/12/16,4458
9237,L50,2/22/16,2/26/16,4459
9238,N97,1/19/16,1/26/16,4460
9239,D38,3/2/16,3/4/16,4461
9240,D41,3/2/16,3/4/16,4461
9241,D40,3/14/16,3/21/16,4462
9242,X70,2/28/16,3/2/16,4463
9243,X71,2/28/16,3/2/16,4463
9244,L43,1/24/16,1/31/16,4464
9245,N49,1/17/16,1/18/16,4465
9246,N56,1/17/16,1/18/16,4465
9247,N57,1/17/16,1/18/16,4465
9248,N106,2/13/16,2/20/16,4466
