Store,Brand,Type,Gender,Size,Color,Category,Sales Price,Date,Time,Loyalty,loyalty.2,sales.price.formatted
Tokyo,Asics,MB1878,Male,38,Black,Pants,99.00,8/31/15,5:28 PM,41661,41661.00,
Tokyo,Asics,Cummulus 17,Male,41,Multicolor,Shoe,159.00,8/31/15,6:15 PM,---,---,
Tokyo,Asics,Quick Light Cushion,Unisex,42-44,Black,Socks,19.00,8/31/15,6:21 PM,40004,40004.00,
Tokyo,Asics,WB1820,Female,44,Green,Pants,89.00,8/31/15,6:41 PM,43311,43311.00,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Green,Socks,21.00,8/31/15,6:50 PM,---,---,
Tokyo,Nike,Pro Fierce,Female,65E,Green,Bra,149.00,8/31/15,6:56 PM,---,---,
Tokyo,Asics,WB2585,Female,37,Black,Pants,99.00,8/31/15,7:23 PM,---,---,
Tokyo,Asics,Hera Deux Single Tab,Female,42-44,Pink,Socks,12.99,8/31/15,7:56 PM,46209,46209.00,
Tokyo,Asics,WB1820,Female,44,Pink,Pants,89.00,8/31/15,8:08 PM,---,---,
Tokyo,Asics,WB1820,Female,39,Blue,Pants,89.00,8/31/15,8:08 PM,---,---,
Tokyo,Asics,WB1820,Female,40,Grey,Pants,89.00,8/31/15,8:26 PM,45650,45650.00,
Tokyo,Asics,WB1820,Female,43,Black,Pants,89.00,8/31/15,8:38 PM,---,---,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Green,Socks,21.00,8/31/15,9:11 PM,---,---,
Tokyo,Asics,WB1820,Female,42,Multicolor,Pants,89.00,8/31/15,9:57 PM,43863,43863.00,
Tokyo,Asics,WB2585,Female,45,Black,Pants,99.00,8/31/15,10:06 PM,40414,40414.00,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Blue,Socks,21.00,8/31/15,11:05 PM,44672,44672.00,
Tokyo,Asics,WB1820,Female,38,Green,Pants,89.00,8/31/15,11:22 PM,46320,46320.00,
Tokyo,Asics,WB2585,Female,42,Black,Pants,99.00,8/31/15,11:26 PM,---,---,
Tokyo,Asics,WB1820,Female,40,Black,Pants,89.00,8/31/15,11:31 PM,43156,43156.00,
Tokyo,Asics,WB1820,Female,38,Multicolor,Pants,89.00,8/31/15,11:32 PM,---,---,
Tokyo,Asics,WB1820,Female,41,Black,Pants,89.00,8/31/15,11:34 PM,---,---,
Tokyo,Nike,Pro Fierce,Female,90A,Black,Bra,149.00,8/31/15,11:36 PM,---,---,
Tokyo,Asics,WB1820,Female,44,Grey,Pants,89.00,8/31/15,11:55 PM,44697,44697.00,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Black,Socks,21.00,8/31/15,11:57 PM,42743,42743.00,
Tokyo,Adidas,Boston 5,Male,43,Yellow,Shoe,125.00,8/23/15,4:49 PM,45689,45689.00,
Tokyo,Adidas,Rocket Boost,Male,46,Grey,Shoe,110.00,8/5/15,10:13 AM,43170,43170.00,
Tokyo,Adidas,Rocket Boost,Male,38,Grey,Shoe,110.00,8/23/15,11:45 AM,---,---,
Tokyo,Adidas,Rocket Boost,Male,46,Black,Shoe,110.00,8/10/15,5:25 PM,45424,45424.00,
Tokyo,Adidas,Rocket Boost,Male,41,Black,Shoe,110.00,8/1/15,9:36 AM,---,---,
Tokyo,Adidas,Rocket Boost,Male,42,Black,Shoe,110.00,8/13/15,10:48 AM,48068,48068.00,
Tokyo,Adidas,Rocket Boost,Male,44,Black,Shoe,110.00,8/5/15,10:36 AM,42660,42660.00,
Tokyo,Adidas,Boston 5,Male,37,Multicolor,Shoe,125.00,8/31/15,11:33 AM,49539,49539.00,
Tokyo,Adidas,Boston 5,Male,46,Green,Shoe,125.00,8/13/15,4:07 PM,---,---,
Tokyo,Adidas,Boston 5,Male,40,Grey,Shoe,125.00,8/21/15,12:01 PM,---,---,
Tokyo,Adidas,Boston 5,Male,45,Green,Shoe,125.00,8/19/15,9:32 AM,48633,48633.00,
Tokyo,Adidas,Boston 5,Male,40,Yellow,Shoe,125.00,8/18/15,12:24 PM,---,---,
Tokyo,Adidas,Ultra Boost,Male,41,Blue,Shoe,139.00,8/16/15,10:00 AM,48429,48429.00,
Tokyo,Adidas,Ultra Boost,Male,40,Black,Shoe,139.00,8/26/15,4:31 PM,47473,47473.00,
Tokyo,Adidas,Ultra Boost,Male,40,Green,Shoe,139.00,8/30/15,3:58 PM,---,---,
Tokyo,Adidas,Rocket Boost,Male,38,Pink,Shoe,110.00,8/24/15,1:26 PM,48677,48677.00,
Tokyo,Adidas,Rocket Boost,Male,39,Green,Shoe,110.00,8/2/15,2:40 PM,46180,46180.00,
Tokyo,Adidas,Rocket Boost,Male,36,Pink,Shoe,110.00,8/9/15,9:55 AM,---,---,
Tokyo,Adidas,Boston 5,Male,37,Multicolor,Shoe,125.00,8/28/15,2:15 PM,---,---,
Tokyo,Adidas,Boston 5,Male,46,Green,Shoe,125.00,8/20/15,1:02 PM,---,---,
Tokyo,Adidas,Boston 5,Male,40,Multicolor,Shoe,125.00,8/12/15,10:23 AM,40124,40124.00,
Tokyo,Adidas,Boston 5,Male,42,Green,Shoe,125.00,8/5/15,11:06 AM,---,---,
Tokyo,Adidas,Boston 5,Male,46,Grey,Shoe,125.00,8/6/15,12:31 PM,41358,41358.00,
Tokyo,Adidas,Ultra Boost,Male,44,Green,Shoe,139.00,8/25/15,4:20 PM,---,---,
Tokyo,Adidas,Rocket Boost,Male,46,Grey,Shoe,110.00,8/13/15,9:37 AM,46058,46058.00,
Tokyo,Adidas,Rocket Boost,Male,44,Black,Shoe,110.00,8/27/15,2:35 PM,41917,41917.00,
Tokyo,Adidas,Rocket Boost,Male,44,Black,Shoe,110.00,8/20/15,5:06 PM,---,---,
Tokyo,Adidas,Boston 5,Male,42,Blue,Shoe,125.00,8/1/15,1:43 PM,---,---,
Tokyo,Adidas,Boston 5,Male,45,Black,Shoe,125.00,8/26/15,2:43 PM,---,---,
Tokyo,Adidas,Boston 5,Male,41,Multicolor,Shoe,125.00,8/11/15,5:33 PM,---,---,
Tokyo,Adidas,Boston 5,Male,45,Black,Shoe,125.00,8/5/15,10:28 AM,40924,40924.00,
Tokyo,Adidas,Boston 5,Female,45,Green,Shoe,120.00,8/30/15,9:37 AM,---,---,
Tokyo,Adidas,Boston 5,Male,44,Black,Shoe,125.00,8/18/15,12:29 PM,---,---,
Tokyo,Adidas,Boston 5,Male,46,Grey,Shoe,125.00,8/6/15,11:24 AM,46874,46874.00,
Tokyo,Adidas,Boston 5,Female,37,Pink,Shoe,120.00,8/1/15,3:42 PM,42752,42752.00,
Tokyo,Adidas,Boston 5,Female,40,Yellow,Shoe,120.00,8/2/15,11:02 AM,46454,46454.00,
Tokyo,Adidas,Boston 5,Male,46,Grey,Shoe,125.00,8/14/15,10:33 AM,---,---,
Tokyo,Adidas,Boston 5,Female,43,Yellow,Shoe,120.00,8/17/15,12:08 PM,44785,44785.00,
Tokyo,Adidas,Ultra Boost,Male,40,Black,Shoe,139.00,8/20/15,2:53 PM,43096,43096.00,
Tokyo,Adidas,Ultra Boost,Female,44,Green,Shoe,139.00,8/10/15,5:30 PM,46003,46003.00,
Tokyo,Adidas,Rocket Boost,Female,43,Blue,Shoe,100.00,8/28/15,4:31 PM,47758,47758.00,
Tokyo,Adidas,Rocket Boost,Female,44,Black,Shoe,100.00,8/15/15,5:07 PM,46928,46928.00,
Tokyo,Adidas,Rocket Boost,Female,41,Black,Shoe,100.00,8/7/15,5:19 PM,---,---,
Tokyo,Adidas,Boston 5,Male,43,Green,Shoe,125.00,8/23/15,9:52 AM,47794,47794.00,
Tokyo,Adidas,Boston 5,Female,40,Multicolor,Shoe,120.00,8/27/15,4:46 PM,42398,42398.00,
Tokyo,Adidas,Boston 5,Female,43,Yellow,Shoe,120.00,8/15/15,1:33 PM,49274,49274.00,
Tokyo,Adidas,Boston 5,Male,36,Black,Shoe,125.00,8/22/15,2:55 PM,48881,48881.00,
Tokyo,Adidas,Boston 5,Female,37,Pink,Shoe,120.00,8/7/15,10:02 AM,48272,48272.00,
Tokyo,Adidas,Boston 5,Female,39,Multicolor,Shoe,120.00,8/11/15,10:13 AM,---,---,
Tokyo,Adidas,Ultra Boost,Female,39,Multicolor,Shoe,139.00,8/22/15,1:56 PM,49821,49821.00,
Tokyo,Adidas,Ultra Boost,Female,45,Pink,Shoe,139.00,8/11/15,11:25 AM,47104,47104.00,
Tokyo,Adidas,Ultra Boost,Female,44,Green,Shoe,139.00,8/27/15,1:30 PM,44535,44535.00,
Tokyo,Adidas,Ultra Boost,Male,40,Green,Shoe,139.00,8/11/15,11:15 AM,46887,46887.00,
Tokyo,Adidas,Rocket Boost,Female,43,Blue,Shoe,100.00,8/1/15,5:42 PM,---,---,
Tokyo,Adidas,Rocket Boost,Male,44,Black,Shoe,110.00,8/21/15,1:46 PM,42526,42526.00,
Tokyo,Adidas,Rocket Boost,Female,44,Black,Shoe,100.00,8/27/15,3:36 PM,---,---,
Tokyo,Adidas,Boston 5,Female,42,Blue,Shoe,120.00,8/24/15,10:44 AM,---,---,
Tokyo,Adidas,Boston 5,Male,43,Green,Shoe,125.00,8/21/15,4:34 PM,44989,44989.00,
Tokyo,Adidas,Boston 5,Female,45,Black,Shoe,120.00,8/4/15,11:55 AM,---,---,
Tokyo,Adidas,Boston 5,Male,41,Multicolor,Shoe,125.00,8/20/15,1:03 PM,---,---,
Tokyo,Adidas,Boston 5,Male,44,Pink,Shoe,125.00,8/17/15,2:17 PM,---,---,
Tokyo,Adidas,Boston 5,Male,36,Black,Shoe,125.00,8/24/15,12:04 PM,---,---,
Tokyo,Adidas,Boston 5,Male,42,Green,Shoe,125.00,8/3/15,3:45 PM,46360,46360.00,
Tokyo,Adidas,Boston 5,Female,36,Pink,Shoe,120.00,8/12/15,1:12 PM,46757,46757.00,
Tokyo,Adidas,Boston 5,Female,39,Multicolor,Shoe,120.00,8/27/15,5:17 PM,44724,44724.00,
Tokyo,Adidas,Boston 5,Female,41,Green,Shoe,120.00,8/25/15,10:26 AM,---,---,
Tokyo,Adidas,Boston 5,Male,42,Green,Shoe,125.00,8/23/15,10:12 AM,48787,48787.00,
Tokyo,Adidas,Boston 5,Male,46,Grey,Shoe,125.00,8/15/15,11:56 AM,49828,49828.00,
Tokyo,Adidas,Ultra Boost,Female,44,Grey,Shoe,139.00,8/30/15,5:43 PM,---,---,
Tokyo,Adidas,Ultra Boost,Female,40,Blue,Shoe,139.00,8/9/15,4:33 PM,40471,40471.00,
Tokyo,Adidas,Ultra Boost,Female,37,Yellow,Shoe,139.00,8/19/15,11:15 AM,48879,48879.00,
Tokyo,Adidas,Ultra Boost,Male,46,Green,Shoe,139.00,8/10/15,11:42 AM,46090,46090.00,
Tokyo,Adidas,Rocket Boost,Female,45,Multicolor,Shoe,100.00,8/14/15,9:58 AM,42504,42504.00,
Tokyo,Adidas,Rocket Boost,Male,45,Multicolor,Shoe,110.00,8/27/15,5:22 PM,---,---,
Tokyo,Adidas,Rocket Boost,Female,37,Blue,Shoe,100.00,8/29/15,11:15 AM,44598,44598.00,
Tokyo,Adidas,Rocket Boost,Male,44,Blue,Shoe,110.00,8/16/15,11:09 AM,---,---,
Tokyo,Adidas,Rocket Boost,Female,38,Pink,Shoe,100.00,8/10/15,2:42 PM,43533,43533.00,
Tokyo,Adidas,Boston 5,Male,43,Blue,Shoe,125.00,8/26/15,2:27 PM,---,---,
Tokyo,Adidas,Boston 5,Male,46,Yellow,Shoe,125.00,8/4/15,3:11 PM,49832,49832.00,
Tokyo,Adidas,Boston 5,Female,39,Black,Shoe,120.00,8/4/15,11:17 AM,---,---,
Tokyo,Adidas,Boston 5,Female,43,Multicolor,Shoe,120.00,8/6/15,1:59 PM,47530,47530.00,
Tokyo,Adidas,Boston 5,Female,45,Pink,Shoe,120.00,8/28/15,12:42 PM,---,---,
Tokyo,Adidas,Boston 5,Male,39,Green,Shoe,125.00,8/2/15,4:05 PM,---,---,
Tokyo,Adidas,Boston 5,Male,40,Multicolor,Shoe,125.00,8/25/15,2:17 PM,41972,41972.00,
Tokyo,Adidas,Boston 5,Female,37,Blue,Shoe,120.00,8/1/15,1:26 PM,---,---,
Tokyo,Adidas,Ultra Boost,Male,38,Pink,Shoe,139.00,8/18/15,12:18 PM,---,---,
Tokyo,Adidas,Rocket Boost,Female,44,Multicolor,Shoe,100.00,8/24/15,1:54 PM,41131,41131.00,
Tokyo,Adidas,Rocket Boost,Male,36,Multicolor,Shoe,110.00,8/12/15,4:16 PM,40498,40498.00,
Tokyo,Adidas,Rocket Boost,Male,38,Grey,Shoe,110.00,8/21/15,9:47 AM,49593,49593.00,
Tokyo,Adidas,Rocket Boost,Female,46,Blue,Shoe,100.00,8/31/15,4:33 PM,41955,41955.00,
Tokyo,Adidas,Rocket Boost,Female,38,Yellow,Shoe,100.00,8/15/15,11:30 AM,43571,43571.00,
Tokyo,Adidas,Rocket Boost,Male,42,Pink,Shoe,110.00,8/5/15,11:28 AM,---,---,
Tokyo,Adidas,Rocket Boost,Male,37,Green,Shoe,110.00,8/1/15,12:01 PM,44114,44114.00,
Tokyo,Adidas,Boston 5,Male,39,Pink,Shoe,125.00,8/21/15,1:49 PM,---,---,
Tokyo,Adidas,Boston 5,Male,36,Blue,Shoe,125.00,8/24/15,5:04 PM,---,---,
Tokyo,Adidas,Boston 5,Female,39,Yellow,Shoe,120.00,8/1/15,4:43 PM,42677,42677.00,
Tokyo,Adidas,Boston 5,Female,39,Pink,Shoe,120.00,8/18/15,12:24 PM,---,---,
Tokyo,Adidas,Boston 5,Female,44,Green,Shoe,120.00,8/5/15,5:20 PM,44109,44109.00,
Tokyo,Adidas,Boston 5,Male,41,Pink,Shoe,125.00,8/26/15,3:47 PM,48372,48372.00,
Tokyo,Adidas,Boston 5,Male,44,Black,Shoe,125.00,8/29/15,9:32 AM,49020,49020.00,
Tokyo,Adidas,Boston 5,Female,40,Pink,Shoe,120.00,8/30/15,9:40 AM,46245,46245.00,
Tokyo,Adidas,Boston 5,Female,37,Green,Shoe,120.00,8/21/15,12:08 PM,---,---,
Tokyo,Adidas,Boston 5,Female,36,Grey,Shoe,120.00,8/29/15,10:21 AM,44074,44074.00,
Tokyo,Adidas,Boston 5,Male,41,Yellow,Shoe,125.00,8/17/15,4:28 PM,42362,42362.00,
Tokyo,Adidas,Boston 5,Female,42,Green,Shoe,120.00,8/18/15,4:56 PM,---,---,
Tokyo,Adidas,Boston 5,Female,45,Pink,Shoe,120.00,8/17/15,1:05 PM,45951,45951.00,
Tokyo,Adidas,Boston 5,Female,39,Black,Shoe,120.00,8/8/15,2:09 PM,---,---,
Tokyo,Adidas,Ultra Boost,Female,36,Blue,Shoe,139.00,8/12/15,12:44 PM,---,---,
Tokyo,Adidas,Ultra Boost,Male,41,Green,Shoe,139.00,8/9/15,5:42 PM,44600,44600.00,
Tokyo,Adidas,Ultra Boost,Female,40,Grey,Shoe,139.00,8/26/15,1:34 PM,---,---,
Tokyo,Adidas,Rocket Boost,Female,45,Blue,Shoe,100.00,8/15/15,12:13 PM,---,---,
Tokyo,Adidas,Rocket Boost,Female,42,Multicolor,Shoe,100.00,8/11/15,4:51 PM,49636,49636.00,
Tokyo,Adidas,Rocket Boost,Female,40,Black,Shoe,100.00,8/18/15,1:57 PM,49310,49310.00,
Tokyo,Adidas,Rocket Boost,Female,46,Black,Shoe,100.00,8/31/15,3:11 PM,43627,43627.00,
Tokyo,Adidas,Boston 5,Female,42,Multicolor,Shoe,120.00,8/1/15,4:39 PM,46864,46864.00,
Tokyo,Adidas,Boston 5,Female,38,Green,Shoe,120.00,8/31/15,1:48 PM,---,---,
Tokyo,Adidas,Boston 5,Male,46,Black,Shoe,125.00,8/18/15,3:03 PM,43155,43155.00,
Tokyo,Adidas,Boston 5,Female,41,Blue,Shoe,120.00,8/13/15,1:20 PM,40950,40950.00,
Tokyo,Adidas,Boston 5,Male,37,Blue,Shoe,125.00,8/21/15,1:54 PM,40119,40119.00,
Tokyo,Adidas,Boston 5,Male,39,Yellow,Shoe,125.00,8/30/15,1:13 PM,48667,48667.00,
Tokyo,Adidas,Boston 5,Female,41,Grey,Shoe,120.00,8/27/15,12:52 PM,41864,41864.00,
Tokyo,Adidas,Boston 5,Male,41,Green,Shoe,125.00,8/2/15,5:40 PM,---,---,
Tokyo,Adidas,Boston 5,Female,45,Black,Shoe,120.00,8/15/15,10:59 AM,49778,49778.00,
Tokyo,Asics,WB1820,Female,42,Blue,Pants,89.00,7/15/15,7:32,41842,41842.00,
Tokyo,Asics,Kayano Single Tab,Unisex,42-44,Blue,Socks,24.99,7/15/15,7:33,46176,46176.00,
Tokyo,Asics,WB1820,Female,37,Pink,Pants,89.00,7/15/15,7:52,0,---,
Tokyo,Asics,WB2585,Female,39,Black,Pants,99.00,7/15/15,7:58,40444,40444.00,
Tokyo,Asics,WB1820,Female,46,Multicolor,Pants,89.00,7/15/15,8:19,46005,46005.00,
Tokyo,Asics,WB1820,Female,39,Blue,Pants,89.00,7/15/15,8:48,47668,47668.00,
Tokyo,Asics,MB1878,Male,38,Black,Pants,99.00,7/15/15,9:07,44414,44414.00,
Tokyo,Asics,Hera Deux Single Tab,Female,42-44,Black,Socks,12.99,7/15/15,9:11,45506,45506.00,
Tokyo,Asics,MB1878,Male,38,Black,Pants,99.00,7/15/15,10:04,47264,47264.00,
Tokyo,Asics,MB1878,Male,46,Black,Pants,99.00,7/15/15,10:06,0,---,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Pink,Socks,21.00,7/15/15,10:45,47251,47251.00,
Tokyo,Asics,Cummulus 17,Male,44,Grey,Shoe,159.00,7/15/15,10:56,46848,46848.00,
Tokyo,Asics,WB1820,Female,46,Green,Pants,89.00,7/15/15,11:05,0,---,
Tokyo,Asics,Nimbus 17,Male,39,Blue,Shoe,128.00,7/15/15,11:34,42352,42352.00,
Tokyo,Asics,WB1820,Female,40,Blue,Pants,89.00,7/15/15,11:41,0,---,
Tokyo,Nike,Pro Fierce,Female,70F,Pink,Bra,149.00,7/15/15,11:51,43760,43760.00,
Tokyo,Asics,WB1820,Female,37,Multicolor,Pants,89.00,7/15/15,11:55,0,---,
Tokyo,Asics,WB1820,Female,41,Blue,Pants,89.00,7/15/15,12:41,41722,41722.00,
Tokyo,Asics,WB1820,Female,45,Yellow,Pants,89.00,7/15/15,13:01,42629,42629.00,
Tokyo,Nike,Air Zoom,Male,42,Blue,Shoe,230.00,7/15/15,13:30,0,---,
Tokyo,Asics,Quick Light Cushion,Unisex,36-38,Blue,Socks,19.00,7/15/15,14:52,0,---,
Tokyo,Asics,WB2585,Female,46,Black,Pants,99.00,7/15/15,14:52,0,---,
Tokyo,Nike,Hyper Elite Crew,Unisex,38-40,Green,Socks,20.00,7/15/15,14:54,40592,40592.00,
Tokyo,Asics,Hera Deux Single Tab,Female,40-42,Green,Socks,12.99,7/15/15,14:55,40776,40776.00,
Tokyo,Asics,WB1820,Female,46,Grey,Pants,89.00,7/15/15,15:10,41295,41295.00,
Tokyo,Asics,MB1878,Male,37,Black,Pants,99.00,7/15/15,15:31,40145,40145.00,
Tokyo,Asics,Gel Quantics ,Male,37,Green,Shoe,120.00,7/15/15,15:59,43360,43360.00,
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Blue,Socks,12.99,7/15/15,16:03,47285,47285.00,
Tokyo,Nike,Pro Hero,Female,80A,Pink,Bra,99.00,7/15/15,17:24,0,---,
Tokyo,Asics,WB2585,Female,40,Black,Pants,99.00,7/15/15,17:44,41614,41614.00,
Tokyo,Nike,Pro Fierce,Female,80B,Multicolor,Bra,149.00,7/15/15,18:43,44154,44154.00,
Tokyo,Asics,MB1878,Male,40,Black,Pants,99.00,7/15/15,18:59,0,---,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Black,Socks,21.00,7/15/15,19:03,40269,40269.00,
Tokyo,Asics,WB1820,Female,45,Yellow,Pants,89.00,7/15/15,19:30,0,---,
Tokyo,Asics,WB2585,Female,40,Black,Pants,99.00,7/15/15,19:36,0,---,
Tokyo,Asics,WB1820,Female,38,Pink,Pants,89.00,7/15/15,19:36,0,---,
Tokyo,Nike,Dri-Fit No-Show,Unisex,40-42,Pink,Socks,20.00,7/15/15,19:43,43933,43933.00,
Tokyo,Nike,Pro Fierce,Female,80C,Yellow,Bra,149.00,7/15/15,19:56,0,---,
Tokyo,Asics,WB1820,Female,43,Black,Pants,89.00,7/15/15,20:00,44254,44254.00,
Tokyo,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,20.00,7/15/15,20:13,45694,45694.00,
Tokyo,Asics,Quick Light Cushion,Unisex,40-42,Blue,Socks,19.00,7/15/15,20:52,41776,41776.00,
Tokyo,Asics,Cummulus 17,Male,38,Pink,Shoe,159.00,7/15/15,20:55,40637,40637.00,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Green,Socks,21.00,7/15/15,21:05,0,---,
Tokyo,Asics,WB1820,Female,36,Grey,Pants,89.00,7/15/15,21:08,47674,47674.00,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Black,Socks,21.00,7/15/15,22:01,42851,42851.00,
Tokyo,Asics,WB1820,Female,41,Black,Pants,89.00,7/15/15,22:45,49693,49693.00,
Tokyo,Asics,MB1878,Male,38,Black,Pants,99.00,7/15/15,23:13,0,---,
Tokyo,Asics,Kayano Single Tab,Unisex,42-44,Green,Socks,24.99,7/15/15,13:28,0,---,
Tokyo,Asics,MB1878,Male,38,Black,Pants,99.00,7/15/15,13:31,37396,37396.00,
Tokyo,Asics,MB1878,Male,37,Black,Pants,99.00,7/15/15,13:48,35333,35333.00,
Tokyo,Asics,Nimbus 17,Male,39,Yellow,Shoe,128.00,7/15/15,14:02,33712,33712.00,
Tokyo,Asics,MB1878,Male,43,Black,Pants,99.00,7/15/15,14:24,39449,39449.00,
Tokyo,Asics,Kayano Single Tab,Unisex,44-46,Pink,Socks,24.99,7/15/15,14:32,0,---,
Tokyo,Asics,WB1820,Female,46,Black,Pants,89.00,7/15/15,14:45,0,---,
Tokyo,Asics,Nimbus 17,Male,39,Black,Shoe,128.00,7/15/15,14:48,35138,35138.00,
Tokyo,Asics,WB1820,Female,45,Green,Pants,89.00,7/15/15,14:55,0,---,
Tokyo,Asics,Hera Deux Single Tab,Female,38-40,Pink,Socks,12.99,7/15/15,15:21,33486,33486.00,
Tokyo,Asics,MB1878,Male,41,Black,Pants,99.00,7/15/15,15:47,32780,32780.00,
Tokyo,Asics,Quick Light Cushion,Unisex,42-44,Pink,Socks,19.00,7/15/15,16:38,35752,35752.00,
Tokyo,Asics,Hera Deux Single Tab,Female,38-40,Black,Socks,12.99,7/15/15,16:39,33200,33200.00,
Tokyo,Adidas,Ultra Boost,Male,36,Grey,Shoe,139.00,7/15/15,9:37,0,---,
Tokyo,Adidas,Rocket Boost,Male,46,Black,Shoe,110.00,7/15/15,12:45,44252,44252.00,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Black,Socks,21.00,7/16/15,7:46,42778,42778.00,
Tokyo,Asics,Nimbus 17,Male,41,Black,Shoe,128.00,7/16/15,8:29,41495,41495.00,
Tokyo,Nike,Pro Classic,Female,65E,Multicolor,Bra,100.00,7/16/15,8:45,49917,49917.00,
Tokyo,Asics,MB1878,Male,43,Black,Pants,99.00,7/16/15,9:01,0,---,
Tokyo,Nike,Dri-Fit No-Show,Unisex,38-40,Green,Socks,20.00,7/16/15,9:36,40553,40553.00,
Tokyo,Asics,WB1820,Female,46,Grey,Pants,89.00,7/16/15,10:19,43529,43529.00,
Tokyo,Nike,Hyper Elite Crew,Unisex,38-40,Black,Socks,20.00,7/16/15,10:46,49998,49998.00,
Tokyo,Asics,MB1878,Male,40,Black,Pants,99.00,7/16/15,11:06,44052,44052.00,
Tokyo,Nike,Air Zoom,Male,44,Yellow,Shoe,220.00,7/16/15,12:41,45136,45136.00,
Tokyo,Asics,WB2585,Female,41,Black,Pants,99.00,7/16/15,13:12,47980,47980.00,
Tokyo,Asics,Hera Deux Single Tab,Female,36-38,Blue,Socks,12.99,7/16/15,13:46,44016,44016.00,
Tokyo,Asics,WB1820,Female,44,Multicolor,Pants,89.00,7/16/15,14:09,41351,41351.00,
Tokyo,Nike,Hyper Elite Crew,Unisex,36-38,Pink,Socks,20.00,7/16/15,14:19,0,---,
Tokyo,Asics,WB1820,Female,41,Blue,Pants,89.00,7/16/15,14:26,0,---,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Black,Socks,21.00,7/16/15,14:34,43039,43039.00,
Tokyo,Asics,Cummulus 17,Male,38,Multicolor,Shoe,159.00,7/16/15,14:55,47887,47887.00,
Tokyo,Asics,MB1878,Male,41,Black,Pants,99.00,7/16/15,15:37,41034,41034.00,
Tokyo,Asics,Kayano Single Tab,Unisex,42-44,Green,Socks,24.99,7/16/15,16:07,45577,45577.00,
Tokyo,Nike,Air Zoom,Male,38,Blue,Shoe,230.00,7/16/15,16:12,42830,42830.00,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Pink,Socks,21.00,7/16/15,16:35,44147,44147.00,
Tokyo,Asics,Hera Deux Single Tab,Female,36-38,Blue,Socks,12.99,7/16/15,16:58,0,---,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Blue,Socks,21.00,7/16/15,17:29,0,---,
Tokyo,Adidas,Boston 5,Male,42,Multicolor,Shoe,125.00,7/16/15,18:01,48838,48838.00,
Tokyo,Asics,Kayano Single Tab,Unisex,36-38,Green,Socks,24.99,7/16/15,18:10,41392,41392.00,
Tokyo,Nike,Hyper Elite Crew,Unisex,40-42,Pink,Socks,20.00,7/16/15,18:10,0,---,
Tokyo,Asics,WB1820,Female,38,Blue,Pants,89.00,7/16/15,18:18,0,---,
Tokyo,Asics,Kayano Single Tab,Unisex,44-46,Green,Socks,24.99,7/16/15,18:38,42268,42268.00,
Tokyo,Asics,MB1878,Male,41,Black,Pants,99.00,7/16/15,18:51,0,---,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Green,Socks,21.00,7/16/15,18:56,48296,48296.00,
Tokyo,Asics,MB1878,Male,43,Black,Pants,99.00,7/16/15,19:40,48327,48327.00,
Tokyo,Asics,WB1820,Female,40,Pink,Pants,89.00,7/16/15,19:52,0,---,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Black,Socks,21.00,7/16/15,20:32,0,---,
Tokyo,Asics,MB1878,Male,38,Black,Pants,99.00,7/16/15,20:35,42468,42468.00,
Tokyo,Asics,Quick Light Cushion,Unisex,46-48,Pink,Socks,19.00,7/16/15,20:57,48837,48837.00,
Tokyo,Asics,MB1878,Male,37,Black,Pants,99.00,7/16/15,21:36,49689,49689.00,
Tokyo,Asics,WB1820,Female,39,Yellow,Pants,89.00,7/16/15,21:48,0,---,
Tokyo,Asics,Nimbus 17,Male,39,Black,Shoe,128.00,7/16/15,22:24,49680,49680.00,
Tokyo,Nike,Dri-Fit No-Show,Unisex,46-48,Pink,Socks,20.00,7/16/15,23:39,0,---,
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Pink,Socks,21.00,7/16/15,23:49,47235,47235.00,
Tokyo,Asics,WB1820,Female,41,Pink,Pants,89.00,7/16/15,9:50,30978,30978.00,
Tokyo,Asics,WB1820,Female,40,Pink,Pants,89.00,7/16/15,10:07,37877,37877.00,
Tokyo,Asics,WB2585,Female,46,Black,Pants,99.00,7/16/15,10:10,33171,33171.00,
